model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate
arc_lite,A fight for racial equality in Florida,Martin Luther King Jr.,St Augustine,located_in,arc:lite,kcl,person,place,True,False,seed_discovered,0.9,second_pass,14,second_pass_doc_01_chunk_0014,"After getting returned to a cell in St Augustine, King sent a letter to Dresner",1.0
arc_lite,A fight for racial equality in Florida,Monson Motor Lodge,St Augustine,located_in,arc:lite,kcl,place,place,False,False,discovered_discovered,0.8,second_pass,13; 15,second_pass_doc_01_chunk_0013; second_pass_doc_01_chunk_0015,All were arrested and jailed for trying to grab some lunch at Monson Motor Lodge || The manager of the Monson Motor Lodge was James Brock... He refused to accept black guests at the motel,0.5
arc_lite,A fight for racial equality in Florida,National Association for the Advancement of Colored People,Gibson v. Florida Legislative Investigation Committee,participated_in,arc:lite,kcl,organisation,law,True,False,seed_discovered,0.9,second_pass,4,second_pass_doc_01_chunk_0004,"The NAACP won, barely (5–4). Writing the majority opinion in Gibson, Justice Arthur Goldberg...",0.0
arc_lite,A fight for racial equality in Florida,National Association for the Advancement of Colored People,Tobias Simon,collaborated_with,arc:lite,kcl,organisation,person,True,False,seed_discovered,0.9,second_pass,9,second_pass_doc_01_chunk_0009,The vigour with which he worked as a coop- erating attorney with the NAACP Legal Defense and Educational Fund,1.0
arc_lite,A fight for racial equality in Florida,Roy Wilkins,National Association for the Advancement of Colored People,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,3,second_pass_doc_01_chunk_0003,Executive secretary Roy Wilkins feared that ‘the civil rights movement in Florida and the entire Southeast’ would be imperilled if the NAACP lost.,1.0
arc_lite,A fight for racial equality in Florida,Southern Christian Leadership Conference,Martin Luther King Jr.,leader_of,arc:lite,kcl,organisation,person,True,True,seed_seed,1.0,second_pass,1,second_pass_doc_01_chunk_0001,"the Southern Christian Leadership Conference under Martin Luther King, Jr",1.0
arc_lite,A fight for racial equality in Florida,Southern Christian Leadership Conference,St Augustine,associated_with,arc:lite,kcl,organisation,place,True,False,seed_discovered,0.775,second_pass,17; 19; 23; 25,second_pass_doc_01_chunk_0017; second_pass_doc_01_chunk_0019; second_pass_doc_01_chunk_0023; second_pass_doc_01_chunk_0025,He targeted fifteen motels and restaurants in the St Augustine area || Taylor Branch’s Pillar of Fire (1998) provides a masterly account of the SCLC’s operations in St Augustine. || the SCLC campaign contributed noticeably to the education of a judge named Bryan Simpson. || the SCLC sought to sustain the momentum by organizing night marches... Martin Luther King and 17 others jailed trying to integrate St Augustine restaurant,0.5
arc_lite,A fight for racial equality in Florida,Southern Christian Leadership Conference,St Augustine,organised,arc:lite,kcl,organisation,place,True,False,seed_discovered,0.8,second_pass,1; 13,second_pass_doc_01_chunk_0001; second_pass_doc_01_chunk_0013,"the Southern Christian Leadership Conference (SCLC) campaigned there to desegregate dining and lodging facilities. || the Southern Christian Leadership Conference under Martin Luther King, Jr picked St Augustine to highlight the persistence of legally enforced white supremacy",0.5
arc_lite,A fight for racial equality in Florida,Southern Christian Leadership Conference,St Augustine,participated_in,arc:lite,kcl,organisation,place,True,False,seed_discovered,0.9,second_pass,13; 20,second_pass_doc_01_chunk_0013; second_pass_doc_01_chunk_0020,the SCLC’s rights of assembly... the SCLC protests were nonviolent || the Southern Christian Leadership Conference (SCLC) campaigned there to desegregate dining and lodging facilities.,0.0
arc_lite,A fight for racial equality in Florida,Southern Christian Leadership Conference,night marches,organised,arc:lite,kcl,organisation,event,True,False,seed_discovered,1.0,second_pass,19,second_pass_prompt_fix_doc_01_chunk_0019,the SCLC sought to sustain the momentum by organizing night marches,1.0
arc_lite,A fight for racial equality in Florida,St Augustine,Florida,located_in,arc:lite,kcl,place,place,False,False,discovered_discovered,0.95,second_pass,18; 24,second_pass_doc_01_chunk_0018; second_pass_doc_01_chunk_0024,"Judge Charles Mathis, Jr of St Augustine enforced local ordinances || St Augustine, Florida",1.0
arc_lite,A fight for racial equality in Florida,Tobias Simon,Florida,located_in,arc:lite,kcl,person,place,False,False,discovered_discovered,1.0,second_pass,9,second_pass_doc_01_chunk_0009,Tobias Simon (1929–1982) was ‘synonymous with civil rights’... Florida made such efforts easier,0.0
arc_lite,A fight for racial equality in Florida,Tobias Simon,Miami,located_in,arc:lite,kcl,person,place,False,False,discovered_discovered,1.0,second_pass,9; 10,second_pass_doc_01_chunk_0009; second_pass_doc_01_chunk_0010,"In that year he drove to Miami, where an uncle gave him US$5,000 to start his own practice. || one Miami attorney was ubiquitous. The name of Tobias Simon (1929–1982) was ‘synonymous with civil rights’",1.0
arc_lite,A fight for racial equality in Florida,Tobias Simon,Southern Christian Leadership Conference,associated_with,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,18,second_pass_doc_01_chunk_0018,"In addition to Simon, who worked pro bono for the SCLC",1.0
arc_lite,A fight for racial equality in Florida,Tobias Simon,St Augustine,participated_in,arc:lite,kcl,person,place,False,False,discovered_discovered,0.7,second_pass,1,second_pass_doc_01_chunk_0001,"drew in the Miami-based Tobias Simon, a key lawyer for progressive causes in the state",1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Black Power,opposed_to,arc:lite,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,10,second_pass_doc_02_chunk_0010,to a fierce critic of Black Power,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Freedom Budget for All Americans,leader_of,arc:lite,kcl,person,campaign,True,False,seed_discovered,0.9,second_pass,10,second_pass_doc_02_chunk_0010,He championed a Freedom Budget for All Americans,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,United Federation of Teachers,associated_with,arc:lite,kcl,person,organisation,True,False,seed_discovered,0.7,second_pass,10,second_pass_doc_02_chunk_0010,Rustin’s steadfast belief in strong labor unions put him on the side of the mostly white United Federation of Teachers,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,United Federation of Teachers,opposed_to,arc:lite,kcl,person,organisation,True,False,seed_discovered,0.8,second_pass,11,second_pass_doc_02_chunk_0011,bor unions put him on the side of the mostly white United Federation of Teachers and against the mostly black opponents of the union.,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Black Power,James Groppi,associated_with,arc:lite,kcl,movement,person,False,False,discovered_discovered,0.7,second_pass,6,second_pass_doc_02_chunk_0006,Black Power did not force Groppi from his connection to black activists.,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Civil Rights Act 1964,Civil Rights Movement,associated_with,arc:lite,kcl,law,movement,False,False,discovered_discovered,0.7,second_pass,11,second_pass_doc_02_chunk_0011,The Bill of the Century: The Epic Battle for the Civil Rights Act,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Civil Rights Movement,Freedom Rides,associated_with,arc:lite,kcl,movement,event,False,True,seed_discovered,0.8,second_pass,11,second_pass_doc_02_chunk_0011,"The PBS series, American Experience, also produced several new documentaries on civil rights movement history: ... Freedom Riders (2011).",0.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Congress of Racial Equality,Brooklyn,located_in,arc:lite,kcl,organisation,place,True,False,seed_discovered,1.0,second_pass,14,second_pass_doc_02_chunk_0014,The Congress of Racial Equality in Brooklyn,1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,James Groppi,National Association for the Advancement of Colored People,associated_with,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.8,second_pass,6,second_pass_doc_02_chunk_0006,Groppi mentored the local NAACP (National Association for the Advancement of Colored People) Youth Council’s (YC),1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,March on Washington for Jobs and Freedom,Martin Luther King Jr.,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.9,second_pass,11,second_pass_doc_02_chunk_0011,"The March on Washington: Jobs, Freedom, and the Forgotten History of Civil Rights",1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Martin Luther King Jr.,open housing movement,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.8,second_pass,9; 10,second_pass_doc_02_chunk_0009; second_pass_doc_02_chunk_0010,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed.",1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,New York City school strikes,United Federation of Teachers,associated_with,arc:lite,kcl,event,organisation,False,False,discovered_discovered,0.8,second_pass,10,second_pass_doc_02_chunk_0010,"During the New York City school strikes of the late 1960s, Rustin’s steadfast belief in strong labor unions put him on the side of the mostly white United Federation of Teachers",1.0
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,open housing movement,Chicago,located_in,arc:lite,kcl,movement,place,False,False,discovered_discovered,0.9,second_pass,9; 10,second_pass_doc_02_chunk_0009; second_pass_doc_02_chunk_0010,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago",1.0
arc_lite,Hughes,A. Philip Randolph,March on Washington for Jobs and Freedom,participated_in,arc:lite,kcl,person,event,True,True,seed_seed,0.8,second_pass,17,second_pass_doc_03_chunk_0017,These images included photographs of such figures as A. Philip Randolph... and the March on Washington for Jobs and Freedom,0.0
arc_lite,Hughes,Atlanta,Martin Luther King Jr.,associated_with,arc:lite,kcl,place,person,False,True,seed_discovered,0.8,second_pass,6,second_pass_doc_03_chunk_0006,efforts to remember King in Atlanta,1.0
arc_lite,Hughes,Bayard Rustin,March on Washington for Jobs and Freedom,participated_in,arc:lite,kcl,person,event,True,True,seed_seed,0.8,second_pass,17,second_pass_doc_03_chunk_0017,These images included photographs of such figures as... Bayard Rustin... and the March on Washington for Jobs and Freedom,0.0
arc_lite,Hughes,Black Panther Party,Malcolm X,associated_with,arc:lite,kcl,organisation,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"Images of Malcolm X, the Black Panthers and segregated Southern facilities",1.0
arc_lite,Hughes,Brown v. Board of Education,Civil Rights Movement,associated_with,arc:lite,kcl,law,movement,False,False,discovered_discovered,0.7,second_pass,5,second_pass_doc_03_chunk_0005,framed by legal victories such as Brown v. Board of Education (1954),1.0
arc_lite,Hughes,Brown v. Board of Education,Martin Luther King Jr.,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King",1.0
arc_lite,Hughes,Brown v. Board of Education,Rosa Parks,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of... Rosa Parks",0.0
arc_lite,Hughes,Civil Rights Act 1964,Lyndon Johnson,associated_with,arc:lite,kcl,law,person,False,False,discovered_discovered,1.0,second_pass,14,second_pass_doc_03_chunk_0014,President Lyndon Johnson and the 1964 Civil Rights Act,1.0
arc_lite,Hughes,Civil Rights Act 1964,Martin Luther King Jr.,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King... the Civil Rights Act 1964",0.0
arc_lite,Hughes,Civil Rights Act 1964,Rosa Parks,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of... Rosa Parks... the Civil Rights Act 1964",0.0
arc_lite,Hughes,Federal Bureau of Investigation,Martin Luther King Jr.,associated_with,arc:lite,kcl,organisation,person,False,True,seed_discovered,0.8,second_pass,16,second_pass_doc_03_chunk_0016,the FBI letter to King,1.0
arc_lite,Hughes,Freedom Rides,Martin Luther King Jr.,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King... the Freedom Rides",0.0
arc_lite,Hughes,Freedom Rides,Rosa Parks,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of... Rosa Parks... the Freedom Rides",0.0
arc_lite,Hughes,Martin Luther King Jr.,Civil Rights Movement,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,5,second_pass_doc_03_chunk_0005,"biographies of leaders, especially Reverend Martin Luther King, Jr",1.0
arc_lite,Hughes,Martin Luther King Jr.,March on Washington for Jobs and Freedom,participated_in,arc:lite,kcl,person,event,True,True,seed_seed,0.95,second_pass,6; 14,second_pass_doc_03_chunk_0006; second_pass_doc_03_chunk_0014,15 chose photographs of King at the 1963 March on Washington for Jobs and Freedom || King is the traditional narrative’s ‘defining figure – frozen in 1963’ as he delivered his ‘I have a dream’ speech in Washington. ... the March on Washington remains central,0.5
arc_lite,Hughes,Martin Luther King Jr.,Southern Christian Leadership Conference,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,1.0,second_pass,14,second_pass_doc_03_chunk_0014,Rosa Parks 5. Martin Luther King and the Southern Christian Leadership Conference,1.0
arc_lite,Hughes,Montgomery Bus Boycott,Rosa Parks,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.8,second_pass,14,second_pass_doc_03_chunk_0014,10 of the narratives included various images of Rosa Parks,1.0
arc_lite,Hughes,National Association for the Advancement of Colored People,Southern Christian Leadership Conference,associated_with,arc:lite,kcl,organisation,organisation,True,True,seed_seed,0.8,second_pass,5,second_pass_doc_03_chunk_0005,"the relationship between prominent organisations, such as the National Association for the Advancement of Colored People (NAACP) and the Southern Christian Leadership Conference (SCLC)",1.0
arc_lite,Hughes,lunch counter sit-ins,Student Nonviolent Coordinating Committee,associated_with,arc:lite,kcl,event,organisation,False,True,seed_discovered,1.0,second_pass,14,second_pass_doc_03_chunk_0014,Student Nonviolent Coordinating Committee and lunch counter sit-ins,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Atlanta,John Lewis,associated_with,arc:lite,kcl,place,person,False,True,seed_discovered,0.8,second_pass,24,second_pass_doc_04_chunk_0024,as Atlanta’s mayor eulogized John Lewis in July 2020,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Bob Moses,Student Nonviolent Coordinating Committee,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,0.9,second_pass,24,second_pass_doc_04_chunk_0024,as SNCC’s Bob Moses did,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Byron De La Beckwith,Medgar Evers,opposed_to,arc:lite,kcl,person,person,False,True,seed_discovered,1.0,second_pass,20,second_pass_doc_04_chunk_0020,Byron De La Beckwith was tried twice for the murder of thirty-seven-year-old Medgar Evers in 1964.,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Birmingham,located_in,arc:lite,kcl,person,place,False,False,discovered_discovered,0.8,second_pass,17,second_pass_doc_04_chunk_0017,The family left Birmingham for Chicago in 1966,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Birmingham,participated_in,arc:lite,kcl,person,place,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,leading a ‘Miracle March’ in Birmingham on 5 May 1963,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Chicago,associated_with,arc:lite,kcl,person,place,False,False,discovered_discovered,0.8,second_pass,6,second_pass_doc_04_chunk_0006,Reverend Billups was murdered by an unknown gunman in Chicago in 1968,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Chicago,located_in,arc:lite,kcl,person,place,False,False,discovered_discovered,0.8,second_pass,17,second_pass_doc_04_chunk_0017,The family left Birmingham for Chicago in 1966,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Martin Luther King Jr.,associated_with,arc:lite,kcl,person,person,False,True,seed_discovered,0.8,second_pass,7,second_pass_doc_04_chunk_0007,My Life with Charles Billups and Martin Luther King,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Martin Luther King Jr.,collaborated_with,arc:lite,kcl,person,person,False,True,seed_discovered,0.8,second_pass,6,second_pass_doc_04_chunk_0006,belonged to King’s inner circle in the SCLC,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Southern Christian Leadership Conference,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.95,second_pass,6; 17,second_pass_doc_04_chunk_0006; second_pass_doc_04_chunk_0017,belonged to King’s inner circle in the SCLC || the family left Birmingham for Chicago in 1966 when Billups joined the SCLC’s Operation Breadbasket project,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles McDew,Student Nonviolent Coordinating Committee,leader_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,1.0,second_pass,12,second_pass_doc_04_chunk_0012,SNCC’s second chairman remembered Dorie Ladner... Charles McDew,0.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Civil Rights Movement,Harry Belafonte,associated_with,arc:lite,kcl,movement,person,False,False,discovered_discovered,0.9,second_pass,3,second_pass_doc_04_chunk_0003,individuals who championed the movement like Belafonte,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,Mississippi Freedom Summer,organised,arc:lite,kcl,organisation,event,False,False,discovered_discovered,0.9,second_pass,3,second_pass_doc_04_chunk_0003,Council of Federation Organizations’ (COFO) Mississippi Freedom Summer campaign,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Congress of Racial Equality,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9166666666666666,second_pass,3; 4; 8; 9; 10; 15,second_pass_doc_04_chunk_0003; second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0008; second_pass_doc_04_chunk_0009; second_pass_doc_04_chunk_0010; second_pass_doc_04_chunk_0015,"After leaving CORE, he recognized a volunteer || He quit CORE in the throes of ‘a 42 Herbert J. Freudenberger recorded how exhausted he was || as an organizer in Louisiana and Mississippi with CORE || the Congress of Racial Equality’s (CORE) David Dennis || ‘Notes on a biography of Dave Dennis’, undated notes, in the personnel papers of CORE’s Southern Regional Office",0.6666666666666666
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Council of Federated Organizations,leader_of,arc:lite,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,4,second_pass_doc_04_chunk_0004,"the Council of Federation Organizations’ (COFO) Mississippi Freedom Summer campaign, which he co-led, the Congress of Racial Equality’s (CORE) David Dennis",0.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Council of Federated Organizations,member_of,arc:lite,kcl,person,organisation,False,False,discovered_discovered,1.0,second_pass,8,second_pass_doc_04_chunk_0008,as an organizer in Louisiana and Mississippi with CORE and COFO,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Freedom Rides,participated_in,arc:lite,kcl,person,event,False,True,seed_discovered,0.95,second_pass,8; 9,second_pass_doc_04_chunk_0008; second_pass_doc_04_chunk_0009,"David Dennis often features in civil rights histories as a Freedom Rider in 1961 || The decision to undertake a Freedom Ride in 1961, as Dennis did",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,James Chaney,collaborated_with,arc:lite,kcl,person,person,False,False,discovered_discovered,0.9,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with Chaney, Goodman, and Schwerner, the day before they were killed",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,associated_with,arc:lite,kcl,person,person,False,True,seed_discovered,0.9,second_pass,19,second_pass_doc_04_chunk_0019,Dennis shares with his son the last words he spoke to Medgar Evers.,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,collaborated_with,arc:lite,kcl,person,person,False,True,seed_discovered,0.9,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with my friend Medgar, just one hour before he was gunned down in his yard",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,connected_to,arc:lite,kcl,person,person,False,True,seed_discovered,0.8,second_pass,19,second_pass_doc_04_chunk_0019,"Returning Evers’s car just hours before he was assassinated, Dennis teased him: ‘Someone’s gonna get killed riding around with you.’",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Mississippi Freedom Summer,leader_of,arc:lite,kcl,person,event,False,False,discovered_discovered,0.8,second_pass,3,second_pass_doc_04_chunk_0003,"Council of Federation Organizations’ (COFO) Mississippi Freedom Summer campaign, which he co-led",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Mississippi Freedom Summer,participated_in,arc:lite,kcl,person,event,False,False,discovered_discovered,0.9,second_pass,4,second_pass_doc_04_chunk_0004,"the Council of Federation Organizations’ (COFO) Mississippi Freedom Summer campaign, which he co-led",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,National Association for the Advancement of Colored People,associated_with,arc:lite,kcl,person,organisation,False,True,seed_discovered,1.0,second_pass,8,second_pass_doc_04_chunk_0008,he wrote a NAACP newsletter,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,National Association for the Advancement of Colored People,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,1.0,second_pass,15,second_pass_doc_04_chunk_0015,"the NAACP’s representative in Mississippi, in June 1963, Dennis’s faith in the movement was shaken to the core",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dorie Ladner,Freedom houses,associated_with,arc:lite,kcl,person,organisation,False,False,discovered_discovered,0.8,second_pass,11,second_pass_doc_04_chunk_0011,Ladner became ill while directing SNCC’s project in Natchez and feared that the Freedom House would be bombed,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dorie Ladner,Student Nonviolent Coordinating Committee,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.8500000000000001,second_pass,11; 12,second_pass_doc_04_chunk_0011; second_pass_doc_04_chunk_0012,Ladner became ill while directing SNCC’s project in Natchez || SNCC’s second chairman remembered Dorie Ladner,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Fannie Lou Hamer,Mennonite House,associated_with,arc:lite,kcl,person,place,True,False,seed_discovered,1.0,second_pass,8,second_pass_doc_04_chunk_0008,she spent time in the Mennonite House,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Fannie Lou Hamer,Student Nonviolent Coordinating Committee,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,1.0,second_pass,8,second_pass_doc_04_chunk_0008,SNCC’s Fannie Lou Hamer,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Harry Belafonte,Student Nonviolent Coordinating Committee,associated_with,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.8,second_pass,2,second_pass_doc_04_chunk_0002,"In an open letter designed to drive funding, Harry Belafonte wrote of activist members of the Student Nonviolent Coordinating Committee (SNCC)",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Harry Belafonte,Student Nonviolent Coordinating Committee,connected_to,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.8,second_pass,2,second_pass_doc_04_chunk_0002,"In an open letter designed to drive funding, Harry Belafonte wrote of activist members of the Student Nonviolent Coordinating Committee (SNCC)",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Howard Zinn,Student Nonviolent Coordinating Committee,associated_with,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,14,second_pass_doc_04_chunk_0014,"As an advisor to SNCC, historian Howard Zinn witnessed",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Congress of Racial Equality,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,1.0,second_pass,20,second_pass_doc_04_chunk_0020,"James Chaney, who joined CORE in October 1963",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Schwerner,collaborated_with,arc:lite,kcl,person,person,False,False,discovered_discovered,0.8,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with Chaney, Goodman, and Schwerner, the day before they were killed",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Jean Wiley,Student Nonviolent Coordinating Committee,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,12,second_pass_doc_04_chunk_0012,SNCC organizer Jean Wiley,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,John Lewis,Selma,participated_in,arc:lite,kcl,person,place,True,False,seed_discovered,0.9,second_pass,12,second_pass_doc_04_chunk_0012,being severely beaten in Selma in 1965 made Lewis ‘tougher and more resilient’,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,John Lewis,Student Nonviolent Coordinating Committee,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,0.9,second_pass,3,second_pass_doc_04_chunk_0003,SNCC’s John Lewis,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Julian Bond,Jeanne Theoharis,influenced_by,arc:lite,kcl,person,person,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,"Theoharis credits her mentor, SNCC’s Julian Bond, for encouraging her",1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Julian Bond,Student Nonviolent Coordinating Committee,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,1.0,second_pass,6,second_pass_doc_04_chunk_0006,SNCC’s Julian Bond,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Medgar Evers,Mississippi Goddamn,associated_with,arc:lite,kcl,person,publication,True,False,seed_discovered,0.7,second_pass,17,second_pass_doc_04_chunk_0017,Jonathan Norton’s play Mississippi Goddamn (2018) is an exception in its depiction of Medgar and Myrlie Evers’s neighbours,1.0
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Medgar Evers,National Association for the Advancement of Colored People,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,1.0,second_pass,15,second_pass_doc_04_chunk_0015,"the NAACP’s representative in Mississippi, in June 1963",1.0
